index,SEP_onset_time,ln_peak_intensity,peak_intensity,target,CME_DONKI_time,CME_DONKI_latitude,CME_DONKI_longitude,CME_DONKI_speed,CME_CDAW_time,CME_CDAW_MPA,CME_CDAW_LinearSpeed,VlogV,DONKI_half_width,Accelaration,2nd_order_speed_final,2nd_order_speed_20R,CPA,Halo,daily_sunspots,Type2_Viz_Area,solar_wind_speed,CMEs_in_past_month,CMEs_in_past_9hours,CMEs_with_speed_over_1000_in_past_9hours,max_CME_speed_in_past_day,diffusive_shock,connection_angle_degrees,half_richardson_value
515,,-1.609437912,0.2,0,11/22/2012 10:00,-3,-43,500,11/22/2012 9:48,92,819,5493.920865,35,47.7,1062,1211,73,0,95,0,355.7,29,1,0,850,6.97E-32,-107.408739,-3.119696381
516,,-1.609437912,0.2,0,11/23/2012 9:54,-13,176,440,11/23/2012 8:12,249,340,1981.84151,30,5.5,413,453,240,0,78,0,318.7,30,1,0,500,6.78E-33,103.7179187,-2.908979628
517,,-1.609437912,0.2,0,11/23/2012 11:39,32,-112,342,11/23/2012 11:00,67,342,1995.505272,45,1.8,383,368,360,1,78,0,313,31,2,0,440,6.70E-35,147.621214,-5.892921258
518,,-1.609437912,0.2,0,11/23/2012 13:54,-22,-15,610,11/23/2012 13:48,136,519,3244.738115,42,-1.9,498,496,360,1,78,0,312,32,3,0,610,2.59E-30,-88.57049263,-2.121344555
519,,-1.609437912,0.2,0,11/23/2012 23:25,30,138,975,11/23/2012 23:24,319,1186,8394.913113,50,-13.7,1106,1134,360,1,78,0,396.3,33,1,0,975,3.42E-11,81.49547634,-1.79597422
520,,-1.609437912,0.2,0,11/26/2012 21:54,68,64,272,11/27/2012 0:24,207,103,477.3770858,30,-48.7,14,0,208,0,72,0,467.8,32,1,0,272,9.72E-37,68.78734682,-1.279529227
521,,-1.609437912,0.2,0,11/27/2012 2:48,43,-70,760,11/27/2012 2:36,42,844,5687.000705,56,2.6,871,854,360,1,77,0,444.7,33,2,0,760,8.77E-16,-112.4914148,-3.42193575
522,,-1.609437912,0.2,0,12/2/2012 10:40,23,170,470,12/2/2012 10:24,304,346,2022.867816,23,-2.2,322,290,328,0,47,0,334.8,31,1,0,470,2.26E-32,100.6154844,-2.737554273
523,,-1.609437912,0.2,0,12/2/2012 16:24,18,178,820,12/2/2012 16:36,7,678,4419.981861,31,-5.8,624,628,360,1,47,0,318.2,32,2,0,820,1.50E-13,105.1719974,-2.991116561
524,,-1.609437912,0.2,0,12/4/2012 7:24,3,-79,315,12/4/2012 7:12,113,340,1981.84151,25,-7.3,296,0,107,0,54,0,404.3,31,1,0,315,1.47E-35,-135.6076275,-4.972803848
525,,-1.609437912,0.2,0,12/5/2012 0:48,1,-65,507,12/5/2012 0:36,67,963,6615.861436,35,-17.9,806,909,66,0,60,0,376.5,32,1,0,507,8.98E-32,-125.8674174,-4.284101341
526,,-1.609437912,0.2,0,12/5/2012 13:25,12,24,336,12/5/2012 14:48,336,297,1691.038445,20,5.9,371,428,341,0,60,0,348.5,33,1,0,507,4.83E-35,-43.14810199,-0.503450164
527,,-1.609437912,0.2,0,12/6/2012 3:12,-20,66,470,12/6/2012 2:36,249,333,1934.111449,30,4,411,404,242,0,28,0,329.2,34,1,0,470,2.26E-32,-20.31178954,-0.111565385
528,,-1.609437912,0.2,0,12/7/2012 10:00,21,76,734,12/7/2012 9:48,297,894,6075.360963,55,-10.1,816,830,298,0,31,0,284.8,34,1,0,734,2.17E-17,-21.45019275,-0.124421517
529,,-1.609437912,0.2,0,12/10/2012 15:15,8,-152,450,12/10/2012 15:48,110,305,1744.695092,35,-6.5,186,122,48,0,43,0,307.8,27,1,0,450,1.02E-32,133.0118751,-4.784250657
530,12/14/2012 22:30,2.236787112,9.3632,0,12/14/2012 2:24,-5,95,900,12/14/2012 1:24,252,39,142.8789042,45,1.9,349,407,256,0,60,0,305.7,25,1,0,900,5.24E-12,20.6177418,-0.11495167
531,,-1.609437912,0.2,0,12/15/2012 1:48,-4,-132,700,12/15/2012 1:25,99,481,2970.592157,30,16.6,706,664,95,0,62,0,331,23,1,0,900,8.98E-21,158.4022205,-6.785090175
532,,-1.609437912,0.2,0,12/20/2012 15:09,12,-152,550,12/20/2012 13:25,44,307,1758.142259,64,1.5,331,343,95,0,56,0,492.3,20,1,0,550,3.95E-31,158.0182144,-6.752232583
533,,-1.609437912,0.2,0,12/20/2012 23:06,30,125,575,12/20/2012 22:24,301,444,2706.546106,17,-8,298,362,279,0,56,0,482.2,21,2,0,575,8.87E-31,79.17063942,-1.69496759
534,,-1.609437912,0.2,0,12/22/2012 4:24,40,-102,400,12/22/2012 3:12,51,267,1491.795392,23,5.3,394,389,55,0,78,0,397.5,20,1,0,400,1.19E-33,-135.9117064,-4.99513032
535,,-1.609437912,0.2,0,12/22/2012 9:48,-20,-95,410,12/22/2012 9:12,111,393,2347.707177,12,3.2,433,451,108,0,78,0,369.5,21,2,0,410,1.86E-33,-149.901464,-6.07637883
536,,-1.609437912,0.2,0,12/27/2012 22:09,15,153,418,12/27/2012 21:28,301,267,1491.795392,27,0.5,279,280,330,0,54,0,286.3,15,1,0,418,2.65E-33,73.54563338,-1.462671766
537,,-1.609437912,0.2,0,12/28/2012 0:25,20,-18,440,12/28/2012 2:15,108,95,432.6183047,20,-13.8,44,0,112,0,53,0,284.2,16,2,0,440,6.78E-33,-98.11885115,-2.603382626
538,,-1.609437912,0.2,0,1/4/2013 9:39,-8,30,360,1/4/2013 9:48,260,313,1798.561599,25,5.2,357,446,250,0,150,0,325,13,1,0,360,1.72E-34,-41.16800297,-0.458302993
539,,-1.609437912,0.2,0,1/4/2013 14:24,-13,80,375,1/4/2013 12:48,266,303,1731.26104,32,-3.7,242,197,260,0,150,0,327.5,13,2,0,375,3.64E-34,16.35963046,-0.072373583
540,,-1.609437912,0.2,0,1/6/2013 5:48,-10,135,520,1/6/2013 6:00,245,394,2354.682258,40,33.3,520,912,267,0,160,0,309,13,1,0,520,1.42E-31,61.31338272,-1.016584884
541,,-1.609437912,0.2,0,1/7/2013 11:24,-31,78,359,1/7/2013 11:48,230,313,1798.561599,39,0.5,322,322,238,0,145,0,357,13,1,0,359,1.63E-34,33.65184687,-0.306232233
542,,-1.609437912,0.2,0,1/10/2013 0:00,8,-82,244,1/10/2013 1:25,66,295,1677.65773,32,3.5,306,406,57,0,148,0,311.2,13,1,0,244,1.28E-37,-154.4429933,-6.450145534
543,,-1.609437912,0.2,0,1/11/2013 1:09,-6,-100,685,1/11/2013 0:24,109,510,3179.54947,30,4.2,580,550,65,0,163,0,311.8,14,1,0,685,3.93E-23,-171.1667422,-7.922675398
544,,-1.609437912,0.2,0,1/11/2013 23:55,6,-48,325,1/11/2013 23:24,198,337,1961.367948,22,24.1,466,772,196,0,163,0,373.8,15,1,0,685,2.62E-35,-109.2034636,-3.224823274
545,,-1.609437912,0.2,0,1/13/2013 7:24,3,12,447,1/13/2013 8:48,296,696,4555.563364,31,4.8,714,756,282,0,128,0,395.2,15,1,0,447,9.04E-33,-46.06911319,-0.573921901
546,,-1.609437912,0.2,0,1/15/2013 8:24,-20,10,450,1/15/2013 8:12,211,221,1192.993957,30,5.3,260,402,217,0,110,0,455.5,15,1,0,450,1.02E-32,-44.23344198,-0.529096103
547,1/17/2013 1:50,0.48205571,1.6194,0,1/16/2013 19:08,-27,80,723,1/16/2013 19:00,236,648,4195.081171,72,-4.9,586,616,211,0,90,168000,400.3,16,1,0,723,2.81E-18,34.743271,-0.326418302
548,,-1.609437912,0.2,0,1/22/2013 5:48,-22,-88,550,1/22/2013 3:48,117,525,3288.284088,40,14.5,773,667,120,0,55,0,324,13,1,0,550,3.95E-31,-149.7766201,-6.066261741
549,,-1.609437912,0.2,0,1/23/2013 4:00,-34,-79,510,1/23/2013 3:12,126,501,3114.519657,35,9.4,623,611,128,0,60,0,303.5,14,1,0,550,1.00E-31,-138.4497009,-5.183428791
550,,-1.609437912,0.2,0,1/23/2013 14:55,35,-8,600,1/23/2013 14:12,16,530,3324.624813,45,-0.4,524,526,351,0,60,0,292.3,15,1,0,600,1.92E-30,-87.05908123,-2.049562906
551,,-1.609437912,0.2,0,1/28/2013 23:48,-37,157,350,1/28/2013 21:49,209,170,873.0857343,27,3.3,286,286,216,0,61,0,384.3,14,1,0,350,1.02E-34,95.87351633,-2.485595223
552,,-1.609437912,0.2,0,1/30/2013 13:48,18,85,355,1/30/2013 13:25,294,370,2187.996112,25,5.7,460,469,296,0,53,0,329.5,15,1,0,355,1.33E-34,23.54904126,-0.149961424
553,,-1.609437912,0.2,0,1/31/2013 7:09,-25,-19,925,1/31/2013 6:36,145,682,4450.070227,25,4.8,736,717,150,0,49,0,314.3,16,1,0,925,1.09E-11,-91.74063681,-2.275917913
554,,-1.609437912,0.2,0,1/31/2013 17:12,34,-65,576,1/31/2013 16:48,61,689,4502.781236,32,11.6,822,771,67,0,49,0,318.2,17,1,0,925,9.15E-31,-127.3429875,-4.385136954
555,,-1.609437912,0.2,0,2/1/2013 22:12,-12,-50,625,2/1/2013 22:24,91,126,609.3715203,24,4.2,380,323,92,0,64,0,400,18,1,0,625,4.03E-30,-106.9078979,-3.090670262
556,,-1.609437912,0.2,0,2/2/2013 10:24,0,-100,320,2/2/2013 10:36,63,290,1644.265468,35,-56.5,0,0,65,0,72,0,461.8,19,1,0,625,1.97E-35,-149.6296201,-6.054359981
557,,-1.609437912,0.2,0,2/3/2013 8:24,30,-84,740,2/3/2013 8:12,51,859,5803.205504,18,-10.5,757,813,69,0,80,0,461.5,20,1,0,740,5.77E-17,-126.7200046,-4.342336279
558,,-1.609437912,0.2,0,2/6/2013 0:36,30,-35,1226,2/6/2013 0:24,31,1867,14062.40856,38,-8.2,1833,1851,4,0,43,0,324,18,1,1,1226,5.27E-10,-103.5853073,-2.901545672
559,,-1.609437912,0.2,0,2/6/2013 3:36,24,-62,582,2/6/2013 3:24,44,527,3302.814689,50,4.4,587,570,59,0,43,0,314.8,19,2,1,1226,1.10E-30,-130.0735135,-4.575207926
560,,-1.609437912,0.2,0,2/8/2013 23:12,-27,143,436,2/8/2013 23:12,261,575,3653.762773,26,14.6,653,753,243,0,59,0,443.8,19,1,0,436,5.73E-33,91.20948377,-2.249640327
561,,-1.609437912,0.2,0,2/9/2013 7:30,28,3,825,2/9/2013 6:36,352,617,3964.144188,32,-21.5,427,344,342,0,61,0,413.6,19,2,0,825,2.02E-13,-57.41411135,-0.891395398
562,,-1.609437912,0.2,0,2/13/2013 0:00,-23,58,500,2/13/2013 2:36,255,318,1832.33234,35,3.2,359,392,252,0,38,0,379.8,17,1,0,500,6.97E-32,-23.11275727,-0.144456341
563,,-1.609437912,0.2,0,2/14/2013 5:09,45,84,822,2/14/2013 4:36,312,851,5741.196721,17,-8.2,779,805,326,0,35,0,372.7,18,1,0,822,1.69E-13,49.21253488,-0.654914437
564,,-1.609437912,0.2,0,2/14/2013 23:12,17,113,797,2/14/2013 21:17,287,690,4510.317202,31,18.2,933,816,274,0,35,0,381.7,18,1,0,822,3.06E-14,54.82255297,-0.812739944
565,,-1.609437912,0.2,0,2/15/2013 17:48,20,-25,550,2/15/2013 17:12,50,323,1866.1817,38,1.7,372,345,33,0,45,0,340.2,19,1,0,797,3.95E-31,-92.22612597,-2.300069852
566,,-1.609437912,0.2,0,2/17/2013 2:24,-47,25,565,2/17/2013 1:48,208,265,1478.628404,30,7,463,420,213,0,72,0,348.7,19,1,0,565,6.45E-31,-58.87962631,-0.937482529
567,,-1.609437912,0.2,0,2/19/2013 6:09,37,-11,525,2/19/2013 4:24,353,353,2070.863224,45,13.5,584,585,4,0,114,0,336,20,1,0,525,1.70E-31,-81.40226777,-1.791868361
568,,-1.609437912,0.2,0,2/22/2013 5:36,22,-61,810,2/22/2013 5:36,62,732,4828.111336,25,16.7,909,844,51,0,67,0,383.5,19,1,0,810,7.85E-14,-118.3097458,-3.785071915
569,,-1.609437912,0.2,0,2/23/2013 6:30,-28,-70,450,2/23/2013 5:48,306,293,1664.290574,42,-5.7,277,0,305,0,50,0,355.2,19,1,0,450,1.02E-32,-128.2526983,-4.448013687
570,,-1.609437912,0.2,0,2/23/2013 22:12,-13,89,430,2/23/2013 23:12,86,648,4195.081171,36,48.6,760,1164,89,0,50,0,359.8,20,1,0,450,4.45E-33,28.24828764,-0.21578306
571,,-1.609437912,0.2,0,2/25/2013 6:09,27,95,730,2/25/2013 4:12,300,500,3107.304049,45,22.2,890,760,313,0,51,0,333.7,21,1,0,730,1.07E-17,36.99894894,-0.370179076
572,,-1.609437912,0.2,0,2/26/2013 10:09,10,125,900,2/26/2013 9:12,272,987,6805.039329,75,90.3,1703,1527,360,1,53,0,322.5,22,1,0,900,5.24E-12,54.56490634,-0.805118714
573,,-1.609437912,0.2,0,2/26/2013 14:06,28,56,450,2/26/2013 13:48,314,305,1744.695092,28,3.5,404,357,311,0,53,0,312,23,2,0,900,1.02E-32,-32.618801,-0.287719356
574,,-1.609437912,0.2,0,2/27/2013 6:18,-15,91,621,2/27/2013 5:12,162,467,2870.335763,40,2,483,503,159,0,58,0,321.7,24,1,0,900,3.59E-30,24.62314855,-0.163953338
575,,-1.609437912,0.2,0,2/28/2013 1:25,-21,-76,357,2/27/2013 23:36,108,301,1717.84019,25,6.7,467,430,108,0,70,0,323.7,24,1,0,621,1.47E-34,-141.371891,-5.404546124
576,,-1.609437912,0.2,0,3/5/2013 4:24,10,-135,1900,3/5/2013 3:48,137,1316,9451.975379,70,5.1,1349,1328,360,1,83,0,371,20,1,1,1900,2.29E-09,160.5433834,-6.969761484
577,,-1.609437912,0.2,0,3/6/2013 8:09,12,173,691,3/6/2013 8:36,23,321,1852.632601,30,-8.3,290,0,21,0,77,0,314.8,20,1,0,691,4.28E-22,99.97008447,-2.702546725
578,,-1.609437912,0.2,0,3/12/2013 10:54,47,-19,660,3/12/2013 10:36,25,1024,7097.827129,49,-4.1,988,1011,1,0,115,0,323,17,1,0,660,1.08E-29,-89.97035221,-2.188930307
579,3/16/2013 9:00,2.73993639,15.486,1,3/15/2013 6:54,-3,-2,1485,3/15/2013 7:12,112,1063,7407.887952,66,25.8,1247,1161,360,1,111,12093000,456.2,17,1,1,1485,1.37E-09,-52.29963709,-0.739657123
580,,-1.609437912,0.2,0,3/16/2013 14:39,30,57,873,3/16/2013 14:48,343,786,5240.228039,32,-5.3,734,761,323,0,110,0,429.2,17,1,0,873,2.02E-12,30.19533103,-0.246554358
581,,-1.609437912,0.2,0,3/17/2013 16:00,33,9,520,3/17/2013 15:36,338,412,2480.66162,35,9.2,617,528,325,0,119,0,613.2,17,1,0,520,1.42E-31,-42.44695884,-0.487221286
582,,-1.609437912,0.2,0,3/19/2013 10:55,-26,88,540,3/19/2013 8:24,246,385,2291.998684,22,6.1,497,467,247,0,66,0,460.8,16,1,0,540,2.83E-31,45.11265897,-0.550338561
583,,-1.609437912,0.2,0,3/21/2013 22:36,-5,78,633,3/21/2013 22:24,271,561,3550.973428,28,1.6,586,574,287,0,49,0,443,16,1,0,633,5.08E-30,26.70264695,-0.192815401
584,,-1.609437912,0.2,0,3/23/2013 12:39,-30,168,1200,3/23/2013 12:24,211,663,4307.361818,28,-7.8,567,625,229,0,49,0,357.5,17,1,1,1200,4.49E-10,102.0000123,-2.813413333
585,,-1.609437912,0.2,0,4/5/2013 7:54,1,-125,520,4/5/2013 6:36,76,588,3749.515445,55,4.9,659,627,95,0,114,0,268.7,9,1,0,520,1.42E-31,149.6893525,-6.059194768
586,,-1.609437912,0.2,0,4/6/2013 12:00,6,35,520,4/6/2013 11:48,284,363,2139.668229,25,-11.3,270,0,273,0,113,0,347.7,9,1,0,520,1.42E-31,-31.43607684,-0.267232809
587,,-1.609437912,0.2,0,4/8/2013 8:36,-30,110,650,4/8/2013 8:36,237,529,3317.35288,20,-3.3,496,487,234,0,122,0,343.2,10,1,0,650,8.22E-30,50.86865556,-0.699735024
588,4/11/2013 7:59,4.755054636,116.17,1,4/11/2013 7:36,0,-20,1000,4/11/2013 7:24,85,861,5818.719368,55,-8.1,792,819,360,1,126,4606000,419.8,11,1,0,1000,5.39E-11,-74.59494655,-1.504706882
589,,-1.609437912,0.2,0,4/18/2013 18:36,0,80,493,4/18/2013 18:24,285,495,3071.256092,56,-2.9,445,470,284,0,85,840000,291.8,7,1,0,493,5.39E-32,1.456619046,-0.000573753
590,,-1.609437912,0.2,0,4/20/2013 6:54,2,110,800,4/20/2013 6:00,273,741,4896.528463,39,17.3,952,851,283,0,90,0,301.2,8,1,0,800,3.85E-14,33.959731,-0.311861366
591,4/21/2013 9:35,1.084378129,2.9576,0,4/21/2013 7:54,10,90,880,4/21/2013 7:24,269,919,6270.599946,50,-4.2,880,899,360,1,93,0,275.3,8,1,0,880,2.64E-12,12.04521308,-0.039233953
592,,-1.609437912,0.2,0,4/21/2013 16:39,10,100,1000,4/21/2013 16:00,280,857,5787.696296,40,-5,809,833,273,0,93,0,286,9,2,0,1000,5.39E-11,22.14775241,-0.132645467
593,,-1.609437912,0.2,0,4/22/2013 16:48,-17,100,380,4/22/2013 16:24,247,383,2278.097401,34,1.9,415,413,251,0,89,0,263,9,1,0,380,4.63E-34,21.19843699,-0.121518045
594,,-1.609437912,0.2,0,4/23/2013 20:54,-8,80,400,4/23/2013 21:28,309,407,2445.586966,33,9.9,463,597,304,0,82,0,320.7,10,1,0,400,1.19E-33,11.67752036,-0.036875198
595,,-1.609437912,0.2,0,4/25/2013 1:30,-17,120,815,4/25/2013 0:36,240,826,5547.907283,35,-5.5,786,790,232,0,111,0,422.4,11,1,0,815,1.09E-13,66.86444748,-1.208992519
596,,-1.609437912,0.2,0,4/25/2013 9:24,-4,170,880,4/25/2013 8:48,26,743,4911.747161,33,0.3,746,744,70,0,111,0,444.2,12,2,0,880,2.64E-12,118.3285148,-3.786272959
597,,-1.609437912,0.2,0,4/28/2013 13:25,-40,-120,450,4/28/2013 13:25,140,400,2396.585819,35,-2.8,359,352,147,0,102,0,437.7,13,1,0,450,1.02E-32,-139.3979697,-5.254676572
598,,-1.609437912,0.2,0,4/30/2013 0:24,-6,135,435,4/30/2013 1:36,284,399,2389.595605,25,20.4,767,699,274,0,150,0,352.2,14,1,0,435,5.50E-33,70.04095174,-1.326591379
599,,-1.609437912,0.2,0,5/1/2013 3:12,12,-120,860,5/1/2013 3:12,42,762,5056.591275,36,-21.7,572,626,360,1,142,0,394,15,1,0,860,1.18E-12,-167.8632796,-7.619816287
600,,-1.609437912,0.2,0,5/2/2013 5:24,56,19,395,5/2/2013 5:24,343,671,4367.384091,28,1.1,682,681,344,0,104,0,462.8,16,1,0,395,9.42E-34,-61.2031167,-1.012931718
601,,-1.609437912,0.2,0,5/2/2013 14:36,-16,70,350,5/2/2013 14:12,235,396,2368.640028,22,-2.5,362,347,228,0,104,0,447,17,1,0,395,1.02E-34,24.44336299,-0.161567873
602,,-1.609437912,0.2,0,5/3/2013 18:00,7,-89,650,5/3/2013 18:00,42,858,5795.450317,40,-8,788,831,86,0,98,0,382,18,1,0,650,8.22E-30,-148.2937496,-5.946737741
603,,-1.609437912,0.2,0,5/3/2013 22:36,-18,-86,520,5/3/2013 22:12,113,471,2898.938162,22,2.3,511,490,106,0,98,0,371.3,19,2,0,650,1.42E-31,-143.5257945,-5.570485039
604,,-1.609437912,0.2,0,5/6/2013 14:36,-18,20,410,5/6/2013 14:12,237,374,2215.671668,19,4.3,415,466,234,0,108,0,504.3,18,1,0,410,1.86E-33,-30.81928789,-0.256849244
605,,-1.609437912,0.2,0,5/8/2013 12:39,-23,170,630,5/8/2013 12:36,53,188,984.451089,18,3.7,214,339,51,0,122,0,504.2,18,1,0,630,4.66E-30,121.4638817,-3.989582086
606,,-1.609437912,0.2,0,5/9/2013 19:29,-35,115,555,5/9/2013 18:24,232,848,5717.962779,50,65.3,1504,1282,211,0,116,0,462.8,19,1,0,555,4.66E-31,70.12385838,-1.329733779
607,,-1.609437912,0.2,0,5/10/2013 19:12,18,103,575,5/10/2013 19:12,287,617,3964.144188,35,24.8,769,855,297,0,125,0,419.8,20,1,0,575,8.87E-31,50.84883074,-0.699189721
608,,-1.609437912,0.2,0,5/11/2013 23:54,37,25,700,5/12/2013 0:00,328,549,3463.146044,34,15.9,738,715,319,0,134,0,374.3,20,1,0,700,8.98E-21,-49.89371256,-0.673169971
609,,-1.609437912,0.2,0,5/13/2013 2:54,20,-94,1200,5/13/2013 2:00,64,1270,9076.400668,30,15.9,1376,1325,360,1,153,560000,345.5,21,1,1,1200,4.49E-10,-152.2379522,-6.267278012
610,,-1.609437912,0.2,0,5/13/2013 8:54,-30,-124,570,5/13/2013 8:48,121,478,2949.07393,27,-10.3,345,345,108,0,153,0,346,22,2,1,1200,7.57E-31,148.4552438,-5.959696974
611,,-1.609437912,0.2,0,5/13/2013 16:18,10,-70,1900,5/13/2013 16:07,63,1850,13917.4407,40,-76.6,1495,1723,360,1,153,2747500,358.3,23,2,1,1900,2.29E-09,-133.1320735,-4.7929013
612,,-1.609437912,0.2,0,5/14/2013 1:30,22,-90,2200,5/14/2013 1:25,89,2625,20666.19496,35,-51,2505,2548,360,1,160,6682240,365.4,24,1,1,2200,2.54E-09,-145.4954971,-5.72442933
613,5/15/2013 5:55,3.748279797,42.448,1,5/15/2013 2:18,15,-70,1100,5/15/2013 1:25,68,296,1684.346398,40,-156.7,193,0,66,0,173,0,338.8,25,1,1,1100,2.00E-10,-135.5475856,-4.968401286
614,,-1.609437912,0.2,0,5/21/2013 2:36,-38,166,800,5/21/2013 2:24,148,562,3558.30404,53,-14.8,395,419,205,0,113,0,368.7,24,1,0,800,3.85E-14,100.8641281,-2.751101227
615,,-1.609437912,0.2,0,5/22/2013 9:12,25,78,650,5/22/2013 8:48,307,687,4487.713659,45,16.8,890,808,270,0,131,0,452.2,23,1,0,650,8.22E-30,36.36665208,-0.357634771
616,5/22/2013 13:25,7.416318345,1662.9,1,5/22/2013 13:24,10,80,1200,5/22/2013 13:25,287,1466,10687.56937,60,-13.2,1394,1438,360,1,131,38832500,449.3,24,2,1,1200,4.49E-10,30.52375553,-0.251946904
617,,-1.609437912,0.2,0,5/26/2013 19:24,21,167,879,5/26/2013 19:12,319,549,3463.146044,46,-19.9,387,126,293,0,96,0,598.5,21,1,0,879,2.54E-12,125.717598,-4.273908722
618,,-1.609437912,0.2,0,5/30/2013 13:39,14,-105,464,5/30/2013 13:36,68,493,3056.851023,27,6.3,596,555,93,0,73,0,382.3,20,1,0,464,1.79E-32,-159.5561654,-6.884307711
619,,-1.609437912,0.2,0,5/31/2013 6:39,12,-163,870,5/31/2013 6:36,51,491,3042.454067,28,2.9,520,530,65,0,50,0,337.2,20,1,0,870,1.80E-12,128.0236603,-4.432141046
620,,-1.609437912,0.2,0,6/2/2013 20:24,-10,-31,300,6/2/2013 20:00,100,222,1199.394379,30,1,230,266,93,0,77,0,705,18,1,0,300,5.98E-36,-63.94216717,-1.105624863
621,,-1.609437912,0.2,0,6/4/2013 23:36,-10,-100,600,6/4/2013 21:28,107,454,2777.616128,50,4,531,492,99,0,51,0,532.5,18,1,0,600,1.92E-30,-141.8985207,-5.444886475
622,,-1.609437912,0.2,0,6/5/2013 9:12,-43,17,610,6/5/2013 9:12,190,505,3143.402007,28,-1.4,482,495,180,0,79,0,500,19,1,0,610,2.59E-30,-50.15918505,-0.680352581
623,,-1.609437912,0.2,0,6/7/2013 23:54,-65,80,590,6/7/2013 23:12,209,770,5117.720696,33,-2.2,746,760,204,0,48,0,408.8,18,1,0,590,1.42E-30,67.27722458,-1.223965643
624,,-1.609437912,0.2,0,6/11/2013 3:48,-10,110,360,6/11/2013 2:48,285,656,4254.921478,27,3.3,685,687,260,0,16,0,374.3,16,1,0,360,1.72E-34,49.52696964,-0.663310092
625,,-1.609437912,0.2,0,6/11/2013 18:39,-38,150,920,6/11/2013 18:12,217,829,5571.062509,20,-18.2,635,750,199,0,16,0,406.8,17,1,0,920,9.50E-12,92.88367219,-2.332984467
626,,-1.609437912,0.2,0,6/13/2013 4:09,-25,171,1253,6/13/2013 4:24,177,763,5064.227878,43,-23.8,539,625,360,1,51,0,413.8,14,1,1,1253,6.11E-10,113.0661979,-3.456994348
627,,-1.609437912,0.2,0,6/13/2013 15:30,11,60,441,6/13/2013 16:12,186,654,4239.952208,25,-72.7,574,0,189,0,51,0,370,15,1,0,1253,7.06E-33,-11.16822507,-0.03372884
628,,-1.609437912,0.2,0,6/16/2013 1:36,-49,86,350,6/16/2013 1:25,217,356,2091.47534,18,4.6,411,446,211,0,104,0,327.2,15,1,0,350,1.02E-34,50.89167911,-0.700368578
629,,-1.609437912,0.2,0,6/16/2013 14:00,-39,-137,800,6/16/2013 14:48,128,1104,7735.39153,27,10.5,1178,1129,123,0,104,0,321.7,16,1,0,800,3.85E-14,133.2060369,-4.798228306
630,,-1.609437912,0.2,0,6/16/2013 20:48,0,161,765,6/16/2013 20:24,283,442,2692.358968,27,-16.5,345,0,270,0,104,0,326.3,17,2,0,800,1.56E-15,90.76108317,-2.227575505
631,,-1.609437912,0.2,0,6/18/2013 1:54,-35,-100,1000,6/18/2013 2:24,314,461,2827.496498,26,10.1,514,640,314,0,113,0,281.3,18,1,0,1000,5.39E-11,144.9728906,-5.683379938
632,,-1.609437912,0.2,0,6/18/2013 5:18,-29,-90,660,6/18/2013 3:24,120,594,3793.806316,47,17.1,851,733,127,0,113,0,283.2,19,2,0,1000,1.08E-29,-149.7323569,-6.062676774
633,,-1.609437912,0.2,0,6/19/2013 3:48,-33,97,500,6/19/2013 3:24,235,418,2522.831239,40,-1.3,394,402,237,0,123,0,288.2,20,1,0,660,6.97E-32,36.87351981,-0.367673462
634,,-1.609437912,0.2,0,6/20/2013 13:24,-42,-70,682,6/20/2013 12:12,125,742,4904.137138,26,14.4,900,825,124,0,129,0,365,20,1,0,682,1.04E-23,-120.3209962,-3.914857256
635,,-1.609437912,0.2,0,6/21/2013 3:24,-19,-57,1970,6/21/2013 3:12,107,1900,14344.25741,70,1.5,1907,1903,123,0,139,1200000,472.7,21,1,1,1970,2.37E-09,-104.6221614,-2.959923381
636,,-1.609437912,0.2,0,6/22/2013 14:06,-10,140,450,6/22/2013 12:00,243,357,2098.351674,50,-3.4,294,303,232,0,137,0,576.5,20,1,0,450,1.02E-32,100.0873707,-2.708891771
637,,-1.609437912,0.2,0,6/24/2013 3:54,-11,172,732,6/24/2013 4:00,235,709,4653.773568,64,-14,623,548,360,1,108,0,534.7,21,1,0,732,1.53E-17,128.2852903,-4.450274665
638,,-1.609437912,0.2,0,6/25/2013 11:54,-20,178,600,6/25/2013 11:12,173,349,2043.420101,40,-7.6,224,194,360,1,77,0,518.3,22,1,0,600,1.92E-30,130.5545075,-4.609107472
639,,-1.609437912,0.2,0,6/26/2013 9:39,-30,165,540,6/26/2013 8:00,185,239,1308.874789,32,0.4,247,253,186,0,60,0,443.3,22,1,0,600,2.83E-31,110.0317942,-3.273930699
640,,-1.609437912,0.2,0,6/27/2013 20:24,-42,44,751,6/27/2013 20:12,218,577,3668.474988,28,-11.1,438,478,217,0,61,0,427.3,23,1,0,751,2.82E-16,-42.89028286,-0.497451694
641,,-1.609437912,0.2,0,6/28/2013 1:54,-39,35,1200,6/28/2013 2:00,214,1037,7201.018435,41,-22.8,841,976,360,1,75,1264800,408.8,24,2,1,1200,4.49E-10,-43.51311658,-0.512004141
642,,-1.609437912,0.2,0,6/30/2013 2:24,8,1,440,6/30/2013 3:12,313,289,1637.597313,35,22.9,410,759,304,0,80,0,501.5,24,1,0,440,6.78E-33,-45.26150394,-0.553976133
