CME_DONKI_speed_norm,CME_DONKI_latitude_norm,CME_DONKI_longitude_norm,CME_CDAW_MPA_norm,CME_CDAW_LinearSpeed_norm,DONKI_half_width_norm,Halo,ln_peak_intensity
0.094890511,0.679775281,0.983333333,0.05,0.146636914,0.436781609,0,0
0.398540146,0.398876404,0.775,0.677777778,0.354478801,0.517241379,1,0
0.227372263,0.393258427,0.922222222,0.691666667,0.16098183,0.528735632,0,0
0.135766423,0.41011236,0.861111111,0.647222222,0.105196047,0.229885057,0,0
0.167883212,0.365168539,0.561111111,0.480555556,0.076824992,0.287356322,0,0
0.241240876,0.612359551,0.5,0.005555556,0.226330889,0.287356322,0,0
0.259124088,0.449438202,0.611111111,0.652777778,0.108383806,0.356321839,0,0
0.197080292,0.41011236,0.291666667,0.275,0.225055786,0.229885057,0,0
0.167883212,0.58988764,0.305555556,0.122222222,0.143130379,0.402298851,0,0
0.098540146,0.58988764,0.902777778,0.838888889,0.116034428,0.287356322,0,0
0.452554745,0.269662921,0.119444444,0.372222222,0.330889385,0.287356322,1,0
0.168248175,0.865168539,0.722222222,0.897222222,0.154287536,0.32183908,0,0
0.11459854,0.365168539,0.658333333,0.663888889,0.0886197,0.229885057,0,0
0.126642336,0.376404494,0.625,0.694444444,0.117628307,0.356321839,0,0
0.276277372,0.443820225,0.761111111,0.705555556,0.175326745,0.229885057,0,0
0.113868613,0.764044944,0.563888889,0.766666667,0.150462225,0.252873563,0,0
0.137956204,0.382022472,0.680555556,0.688888889,0.108702582,0.264367816,0,0
0.144160584,0.353932584,0.027777778,0.366666667,0.100414409,0.32183908,0,0
0.232116788,0.623595506,0.172222222,0.186111111,0.239719477,0.402298851,0,0
0.182481752,0.382022472,0.277777778,0.155555556,0.115715652,0.287356322,0,0
0.562043796,0.556179775,0.052777778,0.963888889,0.358941664,0.632183908,1,0
0.54379562,0.550561798,0.986111111,0.916666667,0.367229837,0.632183908,1,0
0.50729927,0.634831461,0.791666667,0.833333333,0.377430666,0.632183908,1,0
0.244525547,0.612359551,0.866666667,0.775,0.230793752,0.264367816,0,0
0.160583942,0.573033708,0.452777778,0.097222222,0.146318138,0.264367816,0,0
0.198905109,0.606741573,0.472222222,0.061111111,0.162575709,0.344827586,0,0
0.475547445,0.617977528,0.305555556,0.169444444,0.47975773,0.528735632,1,0
0.16350365,0.719101124,0.222222222,0.144444444,0.177876953,0.712643678,0,0
0.233576642,0.595505618,0.327777778,0.172222222,0.335352247,0.632183908,0,0
0.189781022,0.325842697,0.022222222,0.413888889,0.121772394,0.229885057,0,0
0.262773723,0.325842697,0.158333333,0.366666667,0.200828817,0.287356322,0,0
0.177372263,0.623595506,0.697222222,0.108333333,0.201785145,0.287356322,1,0
0.064963504,0.707865169,0.647222222,0.883333333,0.087982149,0.149425287,0,0
0.19270073,0.617977528,0.425,0.108333333,0.161619382,0.402298851,1,0
0.178832117,0.629213483,0.688888889,0.833333333,0.152693656,0.413793103,1,0
0.105839416,0.612359551,0.638888889,0.377777778,0.102327064,0.114942529,0,0
0.197080292,0.707865169,0.2,0.163888889,0.322919987,0.195402299,0,0
0.229927007,0.685393258,0.247222222,0.163888889,0.218042716,0.735632184,0,0
0.167883212,0.634831461,0.930555556,0.8,0.163213261,0.471264368,1,0
0.140510949,0.612359551,0.413888889,0.941666667,0.075868664,0.229885057,0,0
0.160583942,0.612359551,0.405555556,0.194444444,0.118584635,0.344827586,0,0
0.270072993,0.325842697,0.661111111,0.625,0.2566146,0.287356322,0,0
0.178832117,0.601123596,0.830555556,0.805555556,0.147593242,0.344827586,0,0
0.397810219,0.629213483,0.402777778,0.133333333,0.280841568,0.379310345,1,0
0.182481752,0.297752809,0.377777778,0.363888889,0.149824673,0.344827586,0,0
0.098540146,0.747191011,0.666666667,0.905555556,0.084156838,0.287356322,0,0
0.182481752,0.494382022,0.138888889,0.233333333,0.232706407,0.632183908,1,0
0.160583942,0.657303371,0.352777778,0.163888889,0.083838062,0.172413793,0,0
0.105839416,0.691011236,0.144444444,0.102777778,0.071087026,0.459770115,0,0
0.244525547,0.623595506,0.402777778,0.15,0.17341409,0.229885057,1,0
0.149635036,0.550561798,0.586111111,0.802777778,0.07778132,0.367816092,0,0
0.193430657,0.775280899,0.569444444,0.983333333,0.180745936,0.471264368,1,0
0.105839416,0.308988764,0.416666667,0.380555556,0.048135161,0.206896552,0,0
0.098540146,0.719101124,0.194444444,0.113888889,0.060567421,0.356321839,0,0
0.163868613,0.651685393,0.894444444,0.880555556,0.128466688,0.32183908,0,0
0.233576642,0.516853933,0.130555556,0.294444444,0.25119541,0.563218391,0,0
0.302189781,0.578651685,0.988888889,0.969444444,0.181702263,0.632183908,1,0
0.176277372,0.606741573,0.25,0.622222222,0.190946764,0.172413793,0,0
0.174087591,0.662921348,0.666666667,0.075,0.060248645,0.229885057,0,0
0.102189781,0.651685393,0.852777778,0.8,0.276378706,0.356321839,0,0
0.11459854,0.651685393,0.922222222,0.841666667,0.145043035,0.287356322,0,0
0.176642336,0.443820225,0.055555556,0.169444444,0.167038572,0.172413793,0,0
0.251824818,0.370786517,0.8,0.688888889,0.189990437,0.24137931,0,0
0.257664234,0.511235955,0.105555556,0.172222222,0.158431623,0.425287356,0,0
0.137226277,0.488764045,0.061111111,0.208333333,0.098501753,0.310344828,0,0
0.084671533,0.58988764,0.316666667,0.166666667,0.051960472,0.252873563,0,0
0.131021898,0.269662921,0.275,0.377777778,0.04590373,0.24137931,0,0
0.242335766,0.606741573,0.969444444,0.908333333,0.218999044,0.448275862,1,0
0.199635036,0.674157303,0.969444444,0.908333333,0.139623844,0.390804598,0,0
0.167883212,0.735955056,0.7,0.355555556,0.145043035,0.471264368,0,0
0.076642336,0.393258427,0.944444444,0.625,0.074912337,0.229885057,0,0
0.205109489,0.662921348,0.769444444,0.833333333,0.197322282,0.287356322,0,0
0.164963504,0.376404494,0.872222222,0.675,0.136436085,0.402298851,0,0
0.105839416,0.58988764,0.722222222,0.805555556,0.126872808,0.229885057,0,0
0.069343066,0.292134831,0.083333333,0.483333333,0.067899267,0.402298851,0,0
0.140145985,0.842696629,0.661111111,0.919444444,0.154287536,0.218390805,0,0
0.116423358,0.370786517,0.277777778,0.813888889,0.048772713,0.252873563,0,0
0.118613139,0.41011236,0.613888889,0.627777778,0.057060886,0.229885057,0,0
0.260218978,0.646067416,0.172222222,0.277777778,0.323557539,0.505747126,1,0
0.103649635,0.297752809,0.527777778,0.611111111,0.24418234,0.287356322,0,0
0.224087591,0.747191011,0.772222222,0.861111111,0.183296143,0.344827586,0,0
0.027737226,0.758426966,0.833333333,0.922222222,0.065986611,0.195402299,0,0
0.262043796,0.511235955,0.369444444,0.197222222,0.153012432,0.333333333,0,0
0.098540146,0.707865169,0.208333333,0.119444444,0.164807141,0.149425287,0,0
0.14379562,0.634831461,0.361111111,0.122222222,0.176283073,0.344827586,0,0
0.275547445,0.398876404,0.833333333,0.666666667,0.25502072,0.344827586,0,0
0.135036496,0.421348315,0.747222222,0.238888889,0.19827861,0.356321839,0,0
0.061678832,0.398876404,0.258333333,0.308333333,0.051960472,0.229885057,0,0
0.102189781,0.241573034,0.977777778,0.519444444,0.07778132,0.183908046,0,0
0.159124088,0.674157303,0.063888889,0.111111111,0.101689512,0.402298851,0,0
0.372262774,0.460674157,0.852777778,0.694444444,0.363085751,0.494252874,1,0
0.331386861,0.404494382,0.819444444,0.711111111,0.269684412,0.195402299,1,0
0.111678832,0.674157303,0.327777778,0.191666667,0.07618744,0.08045977,0,0
0.083211679,0.280898876,0.341666667,0.380555556,0.079056423,0.229885057,0,0
0.253649635,0.550561798,0.522222222,0.911111111,0.110615237,0.632183908,1,0
0.139781022,0.640449438,0.802777778,0.833333333,0.096907874,0.206896552,0,0
0.156934307,0.612359551,0.561111111,0.897222222,0.103602168,0.459770115,0,0
0.186131387,0.404494382,0.108333333,0.288888889,0.175326745,0.206896552,0,0
0.160583942,0.365168539,0.094444444,0.277777778,0.169270003,0.390804598,1,0
0.124087591,0.617977528,0.091666667,0.605555556,0.085431941,0.310344828,0,0
0.087591241,0.348314607,0.780555556,0.711111111,0.103602168,0.195402299,0,0
0.063868613,0.668539326,0.783333333,0.858333333,0.061204973,0.183908046,0,0
0.090510949,0.252808989,0.15,0.416666667,0.179152056,0.264367816,0,0
0.111313869,0.629213483,0.213888889,0.177777778,0.064711508,0.114942529,0,0
0.067518248,0.528089888,0.247222222,0.258333333,0.118265859,0.16091954,0,0
0.118613139,0.303370787,0.525,0.702777778,0.117628307,0.126436782,0,0
0.239051095,0.404494382,0.2,0.288888889,0.281160344,0.505747126,1,0
0.148540146,0.460674157,0.155555556,0.291666667,0.111252789,0.103448276,0,0
0.171532847,0.58988764,0.405555556,0.222222222,0.074593561,0.183908046,0,0
0.138686131,0.640449438,0.833333333,0.741666667,0.177239401,0.252873563,0,0
0.131386861,0.657303371,0.830555556,0.811111111,0.105514823,0.172413793,0,0
0.191240876,0.398876404,0.802777778,0.688888889,0.094995218,0.16091954,0,0
0.397810219,0.662921348,0.072222222,0.025,0.301562002,0.632183908,1,0
0.113868613,0.466292135,0.75,0.908333333,0.058017214,0.034482759,0,0
0.21350365,0.382022472,0.333333333,0.275,0.16640102,0.344827586,0,0
0.189781022,0.702247191,0.927777778,0.963888889,0.218999044,0.425287356,0,0
0.181386861,0.353932584,0.233333333,0.319444444,0.107427478,0.183908046,0,0
0.083211679,0.713483146,0.797222222,0.819444444,0.142811603,0.252873563,0,0
0.215328467,0.825842697,0.019444444,0.994444444,0.255658272,0.275862069,1,0
0.175182482,0.640449438,0.683333333,0.808333333,0.128147912,0.206896552,0,0
0.164233577,0.601123596,0.6,0.194444444,0.282116672,0.275862069,0,0
0.306569343,0.747191011,0.972222222,0.988888889,0.244819892,0.632183908,1,0
0.288686131,0.337078652,0.363888889,0.122222222,0.240038253,0.666666667,1,0
0.212773723,0.224719101,0.391666667,0.247222222,0.308256296,0.459770115,1,0
0.191605839,0.426966292,0.188888889,0.277777778,0.197641058,0.264367816,0,0
0.284671533,0.460674157,0.183333333,0.386111111,0.390819254,0.632183908,1,0
0.105839416,0.129213483,0.130555556,0.144444444,0.105833599,0.287356322,0,0
0.246350365,0.415730337,0.780555556,0.713888889,0.23716927,0.24137931,0,0
0.201459854,0.370786517,0.263888889,0.305555556,0.149505897,0.08045977,0,0
0.361313869,0.353932584,0.858333333,0.627777778,0.243544788,0.275862069,0,0
0.081751825,0.898876404,0.113888889,0.044444444,0.083838062,0.057471264,0,0
0.288321168,0.359550562,0.213888889,0.263888889,0.213579853,0.206896552,0,0
0.071167883,0.426966292,0.141666667,0.294444444,0.109977686,0.091954023,0,0
0.104744526,0.398876404,0.152777778,0.25,0.059611093,0.091954023,0,0
0.256934307,0.550561798,0.027777778,0.458333333,0.206885559,0.402298851,1,0
0.058394161,0.123595506,0.419444444,0.466666667,0.058973542,0.172413793,0,0
0.178832117,0.43258427,0.247222222,0.252777778,0.151099777,0.183908046,0,0
0.202554745,0.286516854,0.255555556,0.35,0.131973223,0.494252874,0,0
0.078467153,0.331460674,0.25,0.322222222,0.100095633,0.114942529,0,0
0.126277372,0.741573034,0.15,0.102777778,0.094676442,0.149425287,0,0
0.07919708,0.764044944,0.158333333,0.102777778,0.057379662,0.402298851,0,0
0.109489051,0.117977528,0.805555556,0.877777778,0.096907874,0.264367816,0,0
0.084306569,0.769662921,0.880555556,0.594444444,0.12910424,0.229885057,0,0
0.142335766,0.662921348,0.394444444,0.097222222,0.124960153,0.218390805,0,0
0.299270073,0.471910112,0.972222222,0.072222222,0.228562321,0.32183908,0,0
0.068613139,0.286516854,0.244444444,0.358333333,0.090851132,0.206896552,0,0
0.124087591,0.41011236,0.666666667,0.727777778,0.224418234,0.287356322,0,0
0.191605839,0.297752809,0.627777778,0.597222222,0.137711189,0.149425287,0,0
0.069343066,0.129213483,0.425,0.475,0.070449474,0.252873563,0,0
0.248175182,0.426966292,0.277777778,0.269444444,0.221549251,0.597701149,1,0
0.109489051,0.207865169,0.986111111,0.497222222,0.046222506,0.252873563,0,0
0.096715328,0.438202247,0.75,0.741666667,0.09021358,0.459770115,0,0
0.459489051,0.45505618,0.291666667,0.269444444,0.342684093,0.379310345,0,0
0.251824818,0.297752809,0.513888889,0.541666667,0.303155881,0.471264368,1,0
0.215328467,0.556179775,0.766666667,0.786111111,0.172457762,0.402298851,0,0
0.218978102,0.303370787,0.580555556,0.577777778,0.160025502,0.655172414,0,0
0.027372263,0.483146067,0.805555556,0.741666667,0.146636914,0.310344828,0,0
0.129562044,0.353932584,0.244444444,0.316666667,0.12910424,0.448275862,0,0
0.168248175,0.275280899,0.805555556,0.622222222,0.139305069,0.275862069,0,0
0.074817518,0.483146067,0.1,0.233333333,0.065030284,0.448275862,0,0
0.151094891,0.533707865,0.152777778,0.25,0.086388269,0.344827586,0,0
0.24379562,0.550561798,0.411111111,0.063888889,0.138986293,0.402298851,0,0
0.342335766,0.41011236,0.325,0.325,0.33822123,0.609195402,1,0
0.101459854,0.398876404,0.297222222,0.294444444,0.116353204,0.32183908,0,0
0.080291971,0.325842697,0.905555556,0.622222222,0.093401339,0.275862069,0,0
0.354014599,0.601123596,0.344444444,0.183333333,0.200828817,0.103448276,0,0
0.032846715,0.297752809,0.75,0.625,0.028689831,0.172413793,0,0
0.193430657,0.578651685,0.322222222,0.197222222,0.149187121,0.229885057,0,0
0.237226277,0.578651685,0.352777778,0.211111111,0.177876953,0.137931034,0,0
0.635036496,0.466292135,0.055555556,0.344444444,0.331208161,0.402298851,0,0
0.131021898,0.735955056,0.283333333,0.127777778,0.123685049,0.287356322,0,0
0.124087591,0.157303371,0.177777778,0.388888889,0.301880778,0.16091954,0,0
0.063138686,0.657303371,0.297222222,0.15,0.084156838,0.149425287,0,0
0.077007299,0.904494382,0.741666667,0.213888889,0.086707045,0.218390805,0,0
0.232481752,0.286516854,0.233333333,0.35,0.174689193,0.402298851,0,0
0.131386861,0.191011236,0.247222222,0.45,0.188077781,0.333333333,0,0
0.124087591,0.376404494,0.972222222,0.508333333,0.162575709,0.275862069,0,0
0.111678832,0.325842697,0.311111111,0.280555556,0.154606312,0.183908046,0,0
0.205839416,0.247191011,0.177777778,0.366666667,0.241313357,0.287356322,0,0
0.117883212,0.668539326,0.886111111,0.922222222,0.09722665,0.344827586,0,0
0.145985401,0.685393258,0.197222222,0.138888889,0.091807459,0.275862069,0,0
0.132116788,0.471910112,0.163888889,0.227777778,0.067899267,0.505747126,0,0
0.124087591,0.595505618,0.791666667,0.830555556,0.096589098,0.149425287,0,0
0.13540146,0.724719101,0.919444444,0.980555556,0.137711189,0.344827586,0,0
0.208029197,0.561797753,0.680555556,0.855555556,0.149187121,0.356321839,0,0
0.188321168,0.556179775,0.641666667,0.8,0.177239401,0.229885057,0,0
0.076642336,0.803370787,0.205555556,0.155555556,0.124960153,0.252873563,0,0
0.099270073,0.651685393,0.241666667,0.177777778,0.088300924,0.068965517,0,0
0.072262774,0.719101124,0.305555556,0.127777778,0.090851132,0.08045977,0,0
0.086861314,0.275280899,0.711111111,0.630555556,0.065667836,0.126436782,0,0
0.083576642,0.803370787,0.333333333,0.075,0.05674211,0.103448276,0,0
0.171532847,0.202247191,0.944444444,0.061111111,0.094676442,0.16091954,0,0
0.064233577,0.657303371,0.830555556,0.852777778,0.105833599,0.172413793,0,0
0.124087591,0.724719101,0.477777778,0.038888889,0.085113165,0.16091954,0,0
0.065693431,0.848314607,0.527777778,0.602777778,0.03729678,0.183908046,0,0
0.051094891,0.842696629,0.361111111,0.111111111,0.17182021,0.24137931,0,0
0.087591241,0.359550562,0.744444444,0.197222222,0.207841887,0.034482759,0,0
0.094525547,0.241573034,0.366666667,0.383333333,0.078737647,0.114942529,0,0
0.111313869,0.258426966,0.691666667,0.647222222,0.210392094,0.08045977,0,0
0.168248175,0.415730337,0.813888889,0.747222222,0.137073637,0.517241379,0,0
0.151094891,0.308988764,0.269444444,0.838888889,0.081925406,0.206896552,0,0
0.114963504,0.657303371,0.566666667,0.922222222,0.086388269,0.229885057,0,0
0.194160584,0.651685393,0.852777778,0.833333333,0.076506216,0.195402299,0,0
0.094890511,0.41011236,0.772222222,0.713888889,0.112209117,0.183908046,0,0
0.058394161,0.488764045,0.283333333,0.244444444,0.063436404,0.195402299,0,0
0.095985401,0.719101124,0.452777778,0.041666667,0.06917437,0.195402299,0,0
0.113138686,0.674157303,0.011111111,0.997222222,0.01402614,0.103448276,0,0
0.197445255,0.769662921,0.008333333,0,0.090532356,0.356321839,0,0
0.082116788,0.606741573,0.916666667,0.788888889,0.107108703,0.172413793,0,0
0.200729927,0.303370787,0.233333333,0.430555556,0.200510041,0.333333333,0,0
0.099635036,0.52247191,0.305555556,0.505555556,0.131335671,0.32183908,0,0
0.127737226,0.45505618,0.191666667,0.275,0.09021358,0.252873563,0,0
0.169708029,0.5,0.344444444,0.216666667,0.121134842,0.172413793,0,0
0.087591241,0.646067416,0.894444444,0.863888889,0.099458081,0.172413793,0,0
0.080291971,0.859550562,0.066666667,0.025,0.055785783,0.172413793,0,0
0.275547445,0.578651685,0.780555556,0.791666667,0.250239082,0.114942529,0,0
0.083941606,0.269662921,0.483333333,0.763888889,0.036340453,0.183908046,0,0
0.270072993,0.528089888,0.861111111,0.736111111,0.261715014,0.471264368,1,0
0.197080292,0.325842697,0.080555556,0.380555556,0.124322601,0.149425287,0,0
0.186131387,0.47752809,0.786111111,0.736111111,0.2566146,0.310344828,0,0
0.167883212,0.56741573,0.197222222,0.247222222,0.174370418,0.172413793,0,0
0.144890511,0.634831461,0.677777778,0.8,0.142811603,0.195402299,0,0
0.053649635,0.707865169,0.291666667,0.130555556,0.088300924,0.379310345,0,0
0.303649635,0.325842697,0.25,0.313888889,0.252789289,0.183908046,0,0
0.131751825,0.848314607,0.291666667,0.297222222,0.082562958,0.057471264,0,0
0.076642336,0.224719101,0.344444444,0.4,0.026777176,0.264367816,0,0
0.124087591,0.640449438,0.85,0.852777778,0.096589098,0.206896552,0,0
0.216788321,0.752808989,0.394444444,0.041666667,0.123685049,0.287356322,0,0
0.277372263,0.634831461,0.6,0.908333333,0.155562639,0.310344828,0,0
0.261313869,0.471910112,0.930555556,0.691666667,0.234619063,0.586206897,1,0
0.108759124,0.662921348,0.233333333,0.188888889,0.075868664,0.229885057,0,0
0.202189781,0.443820225,0.763888889,0.747222222,0.199234938,0.379310345,0,0
0.179562044,0.988764045,0.144444444,0.019444444,0.087663373,0.206896552,0,0
0.170437956,0.707865169,0.397222222,0.102777778,0.109340134,0.229885057,0,0
0.158759124,0,0.944444444,0.538888889,0.124641377,0.16091954,0,0
0.233576642,0.516853933,0.402777778,0.269444444,0.253108065,0.540229885,1,0
0.160583942,0.505617978,0.166666667,0.255555556,0.092763787,0.218390805,0,0
0.068248175,0.488764045,0.725,0.775,0.100095633,0.287356322,0,0
0.149635036,0.747191011,0.319444444,0.119444444,0.126554033,0.413793103,0,0
0.147445255,0.443820225,0.291666667,0.283333333,0.113165445,0.195402299,0,0
0.160583942,0.646067416,0.741666667,0.802777778,0.102964616,0.218390805,0,0
0.089781022,0.02247191,0.394444444,0.5,0.078418872,0.149425287,0,0
0.079927007,0.04494382,0.275,0.486111111,0.094995218,0.045977011,0,0
0.091240876,0.264044944,0.391666667,0.388888889,0.119859739,0.195402299,0,0
0.105839416,0.376404494,0.025,0.455555556,0.062161301,0.402298851,0,0
0.045620438,0.595505618,0.052777778,0.280555556,0.059929869,0.402298851,0,0
0.121532847,0.505617978,0.305555556,0.388888889,0.227605993,0.482758621,1,0
0.124087591,0.247191011,0.505555556,0.522222222,0.109021358,0.172413793,0,0
0.055109489,0.741573034,0.086111111,0.497222222,0.091807459,0.16091954,0,0
0.137591241,0.741573034,0.605555556,0.891666667,0.14695569,0.298850575,0,0
0.043065693,0.707865169,0.255555556,0.15,0.03187759,0.045977011,0,0
0.051824818,0.303370787,0.572222222,0.583333333,0.089576028,0.459770115,0,0
0.159489051,0.780898876,0.194444444,0.102777778,0.172776538,0.126436782,0,0
0.122627737,0.331460674,0.488888889,0.563888889,0.064073956,0.275862069,0,0
0.158759124,0.629213483,0.227777778,0.205555556,0.16098183,0.08045977,0,0
0.200729927,0.370786517,0.261111111,0.380555556,0.228243545,0.425287356,0,0
0.106934307,0.365168539,0.727777778,0.7,0.034746573,0.126436782,0,0
0.087591241,0.41011236,0.255555556,0.305555556,0.049410265,0.287356322,0,0
0.055474453,0.561797753,0.383333333,0.758333333,0.118903411,0.08045977,0,0
0.114963504,0.258426966,0.861111111,0.605555556,0.087982149,0.16091954,0,0
0.229927007,0.494382022,0.061111111,0.319444444,0.155562639,0.586206897,1,0
0.164233577,0.314606742,0.844444444,0.641666667,0.147912018,0.367816092,0,0
0.056569343,0.47752809,0.722222222,0.752777778,0.066305387,0.195402299,0,0
0.142335766,0.443820225,0.458333333,0.608333333,0.070449474,0.517241379,1,0
0.188686131,0.460674157,0.761111111,0.733333333,0.167357348,0.344827586,0,0
0.113868613,0.258426966,0.772222222,0.080555556,0.130060567,0.275862069,0,0
0.143430657,0.691011236,0.308333333,0.155555556,0.117628307,0.195402299,0,0
0.148905109,0.792134831,0.297222222,0.138888889,0.106152375,0.229885057,0,0
0.159854015,0.247191011,0.266666667,0.294444444,0.178195728,0.390804598,0,0
0.216788321,0.640449438,0.902777778,0.858333333,0.139623844,0.402298851,0,0
0.137226277,0.876404494,0.277777778,0.066666667,0.190309213,0.218390805,0,0
0.058394161,0.792134831,0.786111111,0.877777778,0.056104558,0.32183908,0,0
0.116788321,0.719101124,0.202777778,0.894444444,0.088300924,0.218390805,0,0
0.232116788,0.488764045,0.305555556,0.255555556,0.211667198,0.16091954,0,0
0.124087591,0.337078652,0.322222222,0.319444444,0.085113165,0.172413793,0,0
0.102189781,0.320224719,0.411111111,0.397222222,0.0886197,0.206896552,0,0
0.193430657,0.376404494,0.066666667,0.286111111,0.10965891,0.356321839,0,0
0.298540146,0.601123596,0.363888889,0.152777778,0.294230156,0.540229885,1,0
0.178832117,0.382022472,0.069444444,0.225,0.151418553,0.149425287,0,0
0.291970803,0.370786517,0.977777778,0.522222222,0.176601849,0.310344828,0,0
0.205109489,0.337078652,0.125,0.388888889,0.164488365,0.333333333,0,0
0.067518248,0.859550562,0.730555556,0.941666667,0.037934332,0.114942529,0,0
0.167883212,0.325842697,0.013888889,0.486111111,0.118265859,0.402298851,0,0
0.145985401,0.775280899,0.283333333,0.122222222,0.130379343,0.229885057,0,0
0.222627737,0.325842697,0.669444444,0.655555556,0.21931782,0.103448276,0,0
0.178832117,0.398876404,0.647222222,0.7,0.164807141,0.16091954,0,0
0.251824818,0.191011236,0.930555556,0.522222222,0.193178196,0.494252874,0,0
0.213138686,0.376404494,0.538888889,0.519444444,0.133248326,0.367816092,0,0
0.105474453,0.241573034,0.516666667,0.563888889,0.072362129,0.229885057,0,0
0.288321168,0.58988764,0.088888889,0.158333333,0.161938157,0.183908046,1,0
0.087591241,0.325842697,0.747222222,0.672222222,0.093401339,0.333333333,0,0
0.231386861,0.342696629,0.869444444,0.65,0.168632451,0.275862069,0,0
0.133211679,0.780898876,0.302777778,0.105555556,0.109340134,0.206896552,0,0
0.416058394,0.58988764,1,0.783333333,0.271278291,0.459770115,1,0
0.200729927,0.550561798,0.494444444,0.047222222,0.114440548,0.402298851,0,0
0.160583942,0.735955056,0.436111111,0.102777778,0.132291999,0.287356322,0,0
0.165693431,0.320224719,0.327777778,0.35,0.135160982,0.206896552,0,0
0.087591241,0.741573034,0.402777778,0.083333333,0.077462544,0.229885057,0,0
0.156934307,0.061797753,0.341666667,0.483333333,0.125916481,0.114942529,0,0
0.087591241,0.353932584,0.263888889,0.341666667,0.121453618,0.195402299,0,0
0.124087591,0.662921348,0.416666667,0.111111111,0.118584635,0.195402299,0,0
0.266423358,0.41011236,0.516666667,0.027777778,0.172457762,0.229885057,1,0
0.343065693,0.348314607,0.113888889,0.305555556,0.299011795,0.632183908,1,0
0.100364964,0.370786517,0.122222222,0.361111111,0.023270641,0.264367816,0,0
0.124087591,0.595505618,0.716666667,0.813888889,0.120816066,0.206896552,0,0
0.171532847,0.691011236,0.783333333,0.8,0.189034109,0.459770115,0,0
0.440875912,0.769662921,0.780555556,0.908333333,0.44086707,0.298850575,0,0
0.11350365,0.342696629,0.652777778,0.672222222,0.08320051,0.229885057,0,0
0.171532847,0.337078652,0.675,0.652777778,0.140898948,0.32183908,0,0
0.197080292,0.207865169,0.425,0.477777778,0.261715014,0.425287356,0,0
0.195985401,0.157303371,0.183333333,0.413888889,0.178514504,0.310344828,0,0
0.087591241,0.747191011,0.291666667,0.133333333,0.096270322,0.252873563,0,0
0.113138686,0.224719101,0.305555556,0.380555556,0.072362129,0.298850575,0,0
0.176277372,0.528089888,0.188888889,0.233333333,0.116990755,0.298850575,0,0
0.149270073,0.365168539,0.333333333,0.722222222,0.075549888,0.114942529,0,0
0.151459854,0.280898876,0.216666667,0.358333333,0.092126235,0.126436782,0,0
0.098175182,0.47752809,0.394444444,0.344444444,0.107108703,0.333333333,0,0
0.18649635,0.691011236,0.294444444,0.597222222,0.097864201,0.32183908,0,0
0.074817518,0.438202247,0.322222222,0.288888889,0.081606631,0.103448276,0,0
0.251824818,0.415730337,0.583333333,0.652777778,0.154606312,0.149425287,0,0
0.131021898,0.308988764,0.016666667,0.516666667,0.095313994,0.206896552,0,0
0.270072993,0.275280899,0.119444444,0.355555556,0.343640421,0.252873563,0,0
0.105839416,0.219101124,0.738888889,0.602777778,0.105196047,0.149425287,0,0
0.43540146,0.353932584,0.975,0.491666667,0.234937839,0.436781609,1,0
0.313868613,0.280898876,0.916666667,0.602777778,0.255977048,0.172413793,0,0
0.193430657,0.129213483,0.722222222,0.580555556,0.23716927,0.32183908,0,0
0.200729927,0.252808989,0.547222222,0.527777778,0.152693656,0.264367816,0,0
0.087591241,0.438202247,0.413888889,0.277777778,0.062480077,0.287356322,0,0
0.295620438,0.561797753,0.047222222,0.141666667,0.148230794,0.264367816,0,0
0.298905109,0.612359551,0.963888889,0.886111111,0.166719796,0.471264368,0,0
0.215328467,0.634831461,0.716666667,0.852777778,0.21071087,0.459770115,0,0
0.781021898,0.617977528,0.25,0.247222222,0.828498566,0.344827586,1,0
0.136861314,0.460674157,0.875,0.788888889,0.118903411,0.229885057,0,0
0.122262774,0.808988764,0.552777778,0.952777778,0.205610456,0.264367816,0,0
0.105839416,0.404494382,0.694444444,0.652777778,0.117947083,0.195402299,0,0
0.167883212,0.393258427,0.261111111,0.313888889,0.141855276,0.195402299,0,0
0.343065693,0.297752809,0.222222222,0.872222222,0.138667517,0.24137931,0,0
0.180656934,0.297752809,0.819444444,0.644444444,0.26203379,0.517241379,0,0
0.187956204,0.595505618,0.786111111,0.797222222,0.188396557,0.344827586,0,0
0.416058394,0.606741573,0.238888889,0.177777778,0.39655722,0.287356322,1,0
0.186131387,0.325842697,0.155555556,0.336111111,0.144086707,0.252873563,0,0
0.208029197,0.365168539,0.972222222,0.147222222,0.051641696,0.149425287,0,0
0.175182482,0.370786517,0,0.405555556,0.099458081,0.206896552,0,0
0.227007299,0.258426966,0.305555556,0.347222222,0.228243545,0.24137931,0,0
0.224452555,0.724719101,0.125,0.130555556,0.164488365,0.24137931,0,0
0.175547445,0.348314607,0.997222222,0.825,0.044947402,0.252873563,0,0
0.189781022,0.584269663,0.2,0.183333333,0.056104558,0.344827586,0,0
0.288321168,0.573033708,0.011111111,0.013888889,0.066942939,0.114942529,0,0
0.151459854,0.691011236,0.986111111,0.947222222,0.09722665,0.402298851,0,0
0.087591241,0.595505618,0.219444444,0.216666667,0.084475614,0.287356322,0,0
0.306569343,0.438202247,0.263888889,0.280555556,0.291042397,0.114942529,0,0
